0,-178.648
50,-161.132
100,-156.407
150,-176.554
200,-175.615
250,-172.801
300,-162.121
350,-174.609
400,-163.59
450,-161.863
500,-172.221
550,-171.153
600,-171.434
650,-159.237
700,-176.56
750,-171.927
800,-155.032
850,-160.451
900,-177.342
950,-179.788
1000,-173.85
1050,-162.186
1100,-172.597
1150,-163.771
1200,-159.424
1250,-166.581
1300,-174.445
1350,-169.586
1400,-171.15
1450,-166.388
1500,-164.054
1550,-153.921
1600,-149.06
1650,-171.413
1700,-160.127
1750,-168.416
1800,-172.395
1850,-166.533
1900,-171.091
1950,-168.819
2000,-170.946
2050,-149.136
2100,-150.969
2150,-172.722
2200,-175.695
2250,-157.368
2300,-165.272
2350,-177.86
2400,-168.175
2450,-176.825
2500,-153.335
2550,-166.077
2600,-173.969
2650,-161.24
2700,-173.15
2750,-177.935
2800,-164.925
2850,179.009
2900,-163.957
2950,-162.852
3000,-170.154
3050,-173.987
3100,-171.643
3150,-177.69
3200,-165.353
3250,-170.77
3300,-178.975
3350,-164.777
3400,-177.876
3450,168.872
3500,-176.423
3550,-174.04
3600,-159.277
3650,-170.398
3700,-169.942
3750,-177.164
3800,-172.731
3850,-174.843
3900,-177.648
3950,-172.99
4000,-168.836
4050,-177.644
4100,173.294
4150,-177.102
4200,-175.681
4250,-177.21
4300,-175.656
4350,-173.823
4400,-163.78
4450,-173.208
4500,-160.258
4550,-168.304
4600,-169.474
4650,177.185
4700,-168.291
4750,-176.879
4800,-164.37
4850,-173.306
4900,-167.881
4950,-169.651
5000,-172.471
5050,176.717
5100,-166.73
5150,-176.857
5200,-167.319
5250,169.667
5300,-161.632
5350,-168.657
5400,-170.612
5450,-175.08
5500,-171.127
5550,-169.073
5600,-171.432
5650,-167.207
5700,-168.731
5750,-164.992
5800,-164.331
5850,-168.5
5900,-171.987
5950,-165.388
6000,-172.923
6050,-170.902
6100,-171.704
6150,-176.528
6200,-177.702
6250,-174.368
6300,-166.864
6350,179.173
6400,-173.72
6450,-159.311
6500,-169.307
6550,-169.185
6600,-172.053
6650,-169.736
6700,-175.896
6750,-173.489
6800,-169.037
6850,-164.874
6900,-166.622
6950,174.345
7000,-167.873
7050,-167.077
7100,-166.516
7150,-178.813
7200,-165.092
7250,-169.935
7300,179.824
7350,-174.291
7400,-160.15
7450,-178.495
7500,-170.548
7550,-172.349
7600,-169.923
7650,-168.315
7700,-166.462
7750,-172.198
7800,-171.169
7850,-166.609
7900,-166.286
7950,-152.015
8000,-165.331
8050,-167.526
8100,-175.941
8150,-162.724
8200,-175.601
8250,-176.977
8300,-174.381
8350,-177.317
8400,-170.64
8450,-168.789
8500,179.009
8550,-170.581
8600,-157.758
8650,-169.591
8700,-164.721
8750,-174.856
8800,-162.149
8850,-162.621
8900,-168.089
8950,-168.568
9000,-158.753
9050,-179.447
9100,177.485
9150,-173.852
9200,-168.812
9250,-159.778
9300,-175.861
9350,176.914
9400,-170.198
9450,-174.452
9500,-169.708
