1.836872771870466270e+00 1.635096918991970183e+00
1.832770003238382461e+00 1.630982559917310448e+00
1.828033229608827970e+00 1.627619573568894529e+00
1.824304627768811082e+00 1.623164029884590187e+00
1.821759623845334630e+00 1.617939760274782923e+00
1.819256618121229074e+00 1.612695239807717451e+00
1.815955557308760460e+00 1.607913547760507766e+00
1.812179700774153579e+00 1.603496401911146174e+00
1.808029043090509269e+00 1.599431189822733579e+00
1.803012523052652138e+00 1.596519330481003029e+00
1.797205236822251306e+00 1.596327030874137298e+00
1.791423443930907577e+00 1.596851035007541775e+00
1.785947949487245667e+00 1.594959444128685400e+00
1.783015464299274599e+00 1.589942788078978708e+00
1.780804276593165092e+00 1.584568712637117294e+00
1.778546560374989483e+00 1.579214018501116756e+00
1.775149309170265921e+00 1.574501211240431298e+00
1.771253220531396222e+00 1.570190102888315398e+00
1.766987315042759743e+00 1.566244274959204930e+00
1.763103614218445081e+00 1.561923018025919596e+00
1.760398070259161729e+00 1.556780236622937519e+00
1.757292592877910176e+00 1.551868690400827422e+00
1.753758816716123770e+00 1.547255678847444971e+00
1.749865026054715944e+00 1.542942091049362308e+00
1.745735613178741374e+00 1.538853354653423100e+00
1.741495594983892392e+00 1.534879404020385918e+00
1.737193379654441427e+00 1.530972874017368257e+00
1.732860645988378856e+00 1.527100221703290073e+00
1.728269265152464040e+00 1.523538480929556460e+00
1.723576316353562232e+00 1.520111307774653087e+00
1.718785026963325357e+00 1.516823058493042664e+00
1.715193920456120180e+00 1.512262311108504731e+00
1.712015344381066395e+00 1.507403783280403697e+00
1.707946376510577569e+00 1.503254863989605061e+00
1.703865890588452281e+00 1.499117271386774197e+00
1.699786507130477187e+00 1.494978591823282077e+00
1.695711217071907084e+00 1.490835881538922214e+00
1.691650368845086350e+00 1.486679015269732007e+00
1.687466820953461788e+00 1.482645737344268078e+00
1.682918274551065796e+00 1.479029370259695275e+00
1.678444395418424051e+00 1.475320710537701974e+00
1.674060697696204913e+00 1.471505863443841156e+00
1.669615890556922722e+00 1.467762373900310280e+00
1.665150987397183924e+00 1.464042892375104765e+00
1.660610000059061564e+00 1.460416994414097225e+00
1.655684510591379333e+00 1.457333231869701651e+00
1.652891091024606185e+00 1.452245048542083028e+00
1.650670247741372609e+00 1.446875144633323673e+00
1.646709660461016966e+00 1.442622898670508969e+00
1.642660094075307331e+00 1.438457206262174548e+00
1.639226154419921810e+00 1.433769144548238339e+00
1.635849834956489612e+00 1.429039717103057106e+00
1.632194389313111449e+00 1.424522278838052936e+00
1.628696664283402651e+00 1.419881593808554276e+00
1.628082101344048072e+00 1.414103543593839607e+00
1.629336379397379853e+00 1.408430604790205320e+00
1.628052684578282117e+00 1.402770716939429452e+00
1.623997862380685442e+00 1.398608026134316340e+00
1.619738798327457374e+00 1.394654494634888664e+00
1.615172371180945809e+00 1.391060420752599613e+00
1.610086662282739667e+00 1.388251097520320387e+00
1.604955695882219757e+00 1.385522912644175930e+00
1.599997156596030923e+00 1.382493536110502408e+00
1.596642393865371989e+00 1.377764330031215012e+00
1.593191917697979854e+00 1.373090193264584258e+00
1.588773005397508875e+00 1.369316234965616719e+00
1.584464594938107318e+00 1.365416666766482656e+00
1.580378386702599114e+00 1.361284725312089439e+00
1.577524243629942147e+00 1.356224488053248578e+00
1.577267042363446281e+00 1.350426248836453569e+00
1.578033292412487354e+00 1.344666873226724180e+00
